id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
GSM1539629_treat	0.000809166	0.01438717	0	0.096694236	0.355792534	0.185750812	0.007507285	0	0.002716833	0	0.089605183	0.003631005	0.139825265	0.006214197	0	0	0	0.004360675	0	0.001392407	0	0.091313231
GSM1539630_treat	0	0.042078771	0	0.043175241	0.158727636	0.044752163	0	0	0.061990877	0	0.093087917	0	0.206536109	0.026245404	0	0	0	0	0	0.044102282	0	0.2793036
GSM1539631_treat	0.002946055	0.037537896	0	0.214202478	0.071438659	0	0	0	0.054498891	0	0.143689623	0	0.287177728	0.021736856	0	0	0	0.018290798	0	0.011068174	0	0.137412843
GSM1539632_treat	0	0	0	0.266901854	0.087889545	0.181978881	0	0	0	0.027697967	0.000599489	0.09534833	0.219401365	0.009399456	0	0	0	0.004360731	0	0	0	0.106422382
GSM1539633_treat	0.006203309	0.03300026	0	0.065341345	0.158933099	0	0.030970403	0	0.016718994	0	0.231851199	0.011807046	0.194502009	0.011311775	0	0	0	0.004816352	0	0.044176805	0	0.190367403
GSM1539634_treat	0	0.024761606	0	0.177886234	0.096837412	0	0.028815256	0	0.007158417	0	0.18898967	0.041896418	0.226360277	0.027230106	0	0	0	0.000602455	0	0.003184691	0	0.176277457
GSM1539635_treat	0	0.027330766	0	0.110974454	0.056953491	0.107510281	0.035051538	0	0	0.048420825	0.059797857	0.022651544	0.274183796	0.048569553	0	0	0	0.005693318	0	0	0	0.202862578
GSM1539636_treat	0	0.023620512	0	0.158203062	0.147678856	0	0.008661796	0	0.008546659	0	0.188905669	0	0.193551918	0.018713709	0	0	0	0.000636401	0	2.09E-05	0	0.251460512
GSM1539637_treat	0	0.124992927	0	0.113333621	0.083820249	0.106678629	0	0	0.014927033	0.006390724	0.074544876	0.027533731	0.260235611	0.005853717	0	0	0	0.001141893	0	0.002789024	0	0.177757965
GSM1539638_treat	0	0.021584765	0	0.22437112	0	0	0.010947948	0	0.026019196	0	0.230694135	0	0.177364131	0.014188277	0	0	0	0	0	0.031645116	0	0.263185311
GSM1539639_treat	0	0.005985417	0	0.055784121	0.119452349	0.142280874	0	0	0	0	0.107078295	0	0.290215	0.02970019	0	0	0	0.000561381	0	0.047014296	0	0.201928076
GSM1539640_treat	0.000800001	0.063539759	0	0.211056088	0.15033153	0	0.019333725	0	0.063208944	0	0.078026372	0.065105178	0.221615279	0.014385773	0	0	0	0.004910144	0	0.004591008	0	0.103096198
GSM1539641_treat	0	0.018323044	0	0.112432299	0.247807114	0	0.033315275	0	0	0.004842599	0.157197433	0.052742451	0.252110994	0.002971106	0	0	0	0.007975167	0.000717698	0	0	0.10956482
GSM1539642_treat	0	0.00822074	0	0.131872203	0.009779962	0.127644314	0.028754755	0	0	0.0892994	0.083016988	0	0.261773104	0.018615027	0	0	0	0.001992355	0	0.001112255	0	0.237918896
GSM1539643_treat	0	0.022237692	0	0.106246566	0.163041051	0.01759231	0.018815865	0	0	0	0.123092577	0.014850731	0.261589229	0.021581871	0	0	0	0.001216731	0	0.007177274	0	0.242558104
GSM1539644_treat	0	0.024822222	0	0.199777037	0.018553011	0	0.011958753	0	0	0	0.095475685	0.033877989	0.287082119	0.023638229	0	0	0	0.004207583	0	0.024239387	0	0.276367985
GSM1539645_treat	0	0.020040527	0	0.186653412	0.038690103	0.014945069	0	0	0.039960743	0	0.146629073	0.007509103	0.296236327	0.026333599	0	0	0	0	0	0.011667383	0	0.211334662
GSM1539646_treat	0	0.023850006	0	0.171287961	0.082903442	0	0	0	0.025521677	0	0.195478087	0.020166101	0.239653958	0.054105071	0	0	0	0.001299314	0	0.008428516	0	0.177305866
GSM1539647_treat	0	0.011966239	0	0.260628681	0.066805116	0	0.002110231	0	0.017312075	0	0.205409663	0.010722038	0.229329756	0.002739133	0	0	0	0	0	0.029754648	0	0.163222422
GSM1539648_treat	0	0.039872632	0	0.099952822	0.229604387	0	0.007396989	0	0.014420083	0	0.121960436	0	0.311737916	0.016319752	0	0	0	0.003911292	0	0.02191015	0	0.132913542
GSM1539649_con	0.002233439	0.029612585	0	0.100091791	0.24400479	0.017517471	0.026157929	0	0.018944996	0	0.121665605	0	0.227831114	0.050360008	0	0	0	0.008587045	0	0	0	0.152993225
GSM1539650_treat	0	0.005744384	0	0.275266689	0.126312281	0	0	0	0	0.056766841	0.091883047	0.045144911	0.217154338	0.033386614	0	0	0	0.004650191	0	0.010289659	0	0.133401044
GSM1539651_con	0	0.034056897	0	0.090361506	0.18589713	0.025793499	0.006716995	0	0	0.014532845	0.030421171	0.071083803	0.265282338	0.020363814	0	0	0	0.001705678	0	0.010548189	0	0.243236134
GSM1539652_con	0	0.027564475	0	0.05345425	0.215738723	0	0.00088056	0	0.029987015	0	0.151082448	0	0.229189943	0.027900928	0	0	0	0.002785374	0	0.064458262	0	0.196958022
GSM1539653_con	0.000736774	0.036983861	0	0.045410098	0.121434404	0.056297251	0.020479815	0	0.039739494	0	0.127937508	0	0.260727859	0.046298599	0	0	0	0.008693277	0	0.027689816	0	0.207571245
GSM1539654_treat	0	0.048662028	0	0.187534279	0.186428723	0	0	0	0.016892966	0.011984521	0.094421834	0.040907527	0.200824631	0	0	0	0	0.006520961	0.000981951	0	0	0.204840579
GSM1539655_con	0	0.022382802	0	0.151889375	0.193206383	0	0.046196409	0	0.012377491	0	0.163107272	0	0.263279999	0.010370685	0	0	0	0.000981757	0	0.00779811	0	0.128409718
GSM1539656_treat	0	0.020695245	0	0.09679239	0.051907523	0.012793986	0.001420055	0	0.014670694	0	0.152349288	0.058488709	0.302625318	0.052175715	0	0	0	0.000787348	0	0.005819391	0	0.229474338
GSM1539657_treat	0	0.021914602	0	0.128014737	0.168412239	0	0.022162378	0	0.035225461	0	0.215301196	0	0.253078299	0.016812692	0	0	0	0	0	0.005143178	0	0.133935216
GSM1539658_treat	0	0.020529429	0	0.144294437	0.143490376	0	0.023025943	0	0.010364009	0	0.236339323	0	0.257278892	0.010616666	0	0	0	0	0	0.012207953	0	0.141852972
GSM1539659_treat	0	0.049015077	0	0.081708026	0.084554487	0.002729183	0	0	0.011712545	0	0.071505869	0.035186558	0.294195827	0.029305578	0	0	0	0	0	0.052750168	0	0.287336681
GSM1539660_treat	0	0.001829482	0	0.042944835	0.105337839	0.138017834	0.036257885	0	0	0.010995419	0.022654565	0.02103156	0.309558015	0.011628027	0	0	0	0.013509466	0.001331458	0	0	0.284903614
GSM1539661_treat	0	0.032457594	0	0.067343708	0.163311685	0.011958942	0	0	0.034494744	0	0.122968864	0.011893772	0.335271366	0.009742654	0	0	0	0.001519697	0	0.023840688	0	0.185196287
GSM1539662_treat	0.000267223	0.011790837	0	0.02662785	0.200852362	0.134083443	0	0	0.03608667	0	0.088659991	0.006068414	0.265008951	0.016216299	0	0	0	0.007397463	0	0.035470351	0	0.171470145
GSM1539663_treat	0.000643142	0.022406544	0	0.13897046	0.131847046	0	0.015627705	0	0.026976372	0	0.123216971	0.02367667	0.203573235	0.056857112	0	0	0	0	0	0.00022355	0	0.255981193
GSM1539664_con	0	0.011863904	0	0.259896021	0.050287299	0	0.029242671	0	0	0	0.176231216	0.012917737	0.246989319	0.015893457	0	0	0	0.00023378	0	0.008919688	0	0.187524908
GSM1539665_treat	0	0.017139041	0	0.132635627	0.137213867	0	0.044139128	0	0	0	0.157585259	0.021533127	0.258413422	0.034194318	0	0	0	0	0	0	0	0.197146212
GSM1539666_treat	0	0.015522327	0	0.082925432	0.122271501	0	0.006601126	0	0.048205983	0	0.128106371	0	0.270195574	0.062831424	0	0	0	0.007772899	0	0	0	0.255567362
GSM1539668_con	0	0.017875625	0	0.198048476	0.163486725	0	0.017790329	0	0.057803002	0	0.12599533	0	0.189523297	0.017964673	0	0	0	0.002257997	0	0.019950183	0	0.189304362
GSM1539669_treat	0	0.004384961	0	0.174690819	0.057964393	0.139800683	0.030798461	0	0	0.123748989	0.017441142	0.026789138	0.265654199	0.013188581	0	0	0	0	0	0.016829079	0	0.128709555
GSM1539670_con	0	0.033661412	0	0.064359101	0.101184392	0.133338035	0	0	0.00250993	0.029374716	0.075438228	0.012279507	0.295030193	0.009387796	0	0	0	0.023832312	0	0	0	0.21960438
GSM1539671_con	0	0.008695775	0	0.215245566	0.051962081	0.066508821	0.018828106	0	0	0	0.165915082	0.018955279	0.256226746	0.02231186	0	0	0	0	0.009076529	0	0	0.166274156
GSM1539672_treat	0	0.010539018	0	0.063765767	0.209090222	0	0.027189291	0	0.012886652	0	0.141380958	0	0.215888445	0.044219288	0	0	0	0.006078118	0	0.023288047	0	0.245674194
GSM1539673_treat	0	0.019563626	0	0.241463392	0.083840656	0	0	0	0.036990211	0	0.187648166	0.003728419	0.164322512	0.018017723	0	0	0	0.000510758	0	0.018984862	0	0.224929674
GSM1539674_treat	0	0.008287766	0	0.179499134	0.079288054	0.026330818	0.031835342	0	0.013639581	0	0.126806082	0.028053265	0.307317792	0.006923877	0	0	0	0.003904987	0	0.023267588	0	0.164845712
GSM1539675_treat	0	0.034254109	0	0.117950976	0.145624869	0	0.001731577	0	0.076376193	0.009529524	0.124871674	0	0.242533108	0.014866448	0	0	0	0.000442167	0	0.064923425	0	0.166895931
GSM1539676_treat	0.006251342	0.026758777	0	0.147540675	0.215371842	0	0.002167587	0	0.041496169	0.059464025	0.111971282	0.013329102	0.238129636	0.001739435	0	0	0	0.001978085	0	0.028311756	0	0.105490289
GSM1539677_con	0.002753116	0	0	0.173336039	0.179574435	0	0.037852253	0	0	0	0.09771848	0.012489354	0.296548736	0.03443909	0	0	0	0.008350772	0	0.002472102	0	0.154465622
GSM1539678_treat	0	0.02113627	0	0.236678483	0.207286934	0	0.024988378	0	0	0.009382224	0.05055828	0.045249043	0.236962731	0.025078192	0	0	0	0.000878012	0	0	0	0.141801452
GSM1539679_con	0	0.015729388	0	0.102759953	0.092237106	0	0.007270071	0	0.009393943	0	0.163444048	0	0.327865229	0.01143715	0	0	0	0.005453938	0	0.060690774	0	0.203718402
GSM1539680_treat	0	0.021829104	0	0.06265204	0.14393857	0	0.025325848	0	0.091580217	0	0.10487388	0	0.27746378	0.02533995	0	0	0	0.005105418	0	0.014214013	0	0.227677179
GSM1539681_treat	0.000656885	0.034087978	0	0.107569104	0.20521763	0	0	0	0.089652695	0	0.182706346	0.000935508	0.167186746	0.033481265	0	0	0	0.008067327	0	0.010140899	0	0.160297616
GSM1539682_treat	0	0.023689405	0	0.164242911	0.120015076	0	0	0	0.021941208	0	0.180808298	0.010151156	0.263552306	0.013813894	0	0	0	0.000734746	0	0.006526447	0	0.194524552
GSM1539683_treat	0	0.067356509	0	0.069833297	0.177194007	0	0	0	0.064363142	0	0.124722671	0.015900855	0.270966244	0.064281375	0	0	0	0.008427817	0	0.014971135	0	0.121982949
GSM1539684_treat	0	0.024465997	0	0.033331467	0.149586881	0.016559028	0.013287197	0	0.025334403	0	0.241054653	0.004203384	0.278461349	0.002972769	0	0	0	0.004088091	0	0.034459307	0	0.172195474
GSM1539685_con	0	0.041823382	0	0.248446056	0.054896948	0	8.99E-05	0	0.024424512	0	0.159486605	0.003595465	0.217675171	0.030801889	0	0	0	0.000594332	0	0.02989939	0	0.188266364
GSM1539686_con	0	0.010617552	0	0.112078156	0.157475162	0	0.067149976	0	0	0	0.064959179	0.026559677	0.388315294	0.018244914	0	0	0	0.00081003	0	0	0	0.153790059
GSM1539687_treat	0	0.024797412	0	0.05784203	0.081497745	0	0	0	0.060404876	0	0.130858598	0.047885427	0.298361343	0.017096985	0	0	0	0.00391828	0	0.042347688	0	0.234989617
GSM1539688_treat	0	0.010138644	0	0.066686578	0.268741519	0	0	0	0.018830995	0	0.096548936	0.008831247	0.274249914	0.023314797	0	0	0	0.001812721	0	0.04210337	0	0.188741278
GSM1539689_treat	0	0.022565508	0	0.193781255	0.080632429	0	0.000547674	0	0.045636198	0	0.086019852	0.125062593	0.22514763	0.026386173	0	0	0	0	0	0.014732486	0	0.179488202
GSM1539690_treat	0	0	0	0.185826572	0.097092358	0	0.027885039	0	0	0	0.15105007	0.012934116	0.279792608	0.045345256	0	0	0	0.00874538	0.003269851	0	0	0.188058748
GSM1539691_treat	0	0.019956348	0	0.135773285	0.13935781	0.018982928	0.067585526	0	0.008789116	0	0.065241197	0	0.317063169	0.011685892	0	0	0	0.005248803	0	0.003186601	0	0.207129324
GSM1539692_treat	0.001778231	0.0616816	0	0.091203291	0.141367212	0	0.001423387	0	0.032424399	0	0.110932069	0.01419204	0.26137046	0.033982052	0	0	0	0.003756501	0	0.039138468	0	0.206750289
GSM1539693_treat	0	0.026406025	0	0.108957031	0.13182618	0.007076115	0.010253144	0	0.051724502	0	0.101147377	0	0.22994924	0.061675313	0	0	0	0.007232618	0	0.040576829	0	0.223175626
GSM1539694_con	0.002992976	0.001084264	0	0.194552235	0.192468468	0	0.028734893	0	0.014032017	0	0.135939299	0.029707203	0.258382426	0.020010504	0	0	0	0.002056743	0	0.004586968	0	0.115452005
GSM1539695_treat	0	0.021976963	0	0.21668581	0.025236062	0	0.046946711	0	0.007701435	0	0.127191652	0.011745068	0.336540356	0.030841027	0	0	0	0.000914696	0	0.00503489	0	0.169185329
GSM1539696_con	0	0.020202408	0	0.112052226	0.080352208	0.02414686	0	0	0.003282358	0	0.111315073	0	0.232461344	0.040506053	0	0	0	0.011311227	0	0	0	0.36437024
GSM1539697_treat	0	0.050310927	0	0.182552927	0.177327919	0	0.005881573	0	0.038840985	0	0.135916345	0	0.207482174	0.043816418	0	0	0	0.012386122	0	0.021368929	0	0.12411568
GSM1539698_treat	0	0.006015694	0	0.304372979	0.054556928	0	0.013772778	0	0.000711391	0	0.091832796	0.031256505	0.272336824	0.04023887	0	0	0	0.003404519	0	0.038843291	0	0.142657425
GSM1539699_con	0	0.024589174	0	0.076655616	0.178990613	0	0.000536312	0	0.052019017	0	0.096696379	0.026265678	0.20373361	0.017229385	0	0	0	0.006556231	0	0.001677506	0	0.315050478
GSM1539700_treat	0.004229799	0.021834142	0	0.153694449	0.188025547	0	0.018619326	0	0.063113086	0	0.122101544	0	0.149841679	0	0	0.008200439	0	0.038899995	0	0.032283987	0	0.199156007
GSM1539701_treat	0	0.029166625	0	0.168991723	0.087382451	0	0.007679909	0	0	0	0.106905753	0.034130358	0.427241046	0.015820482	0	0	0	0.005702967	0	0.004422224	0	0.112556463
GSM1539702_con	0.003582568	0.031927728	0	0.076567042	0.189328305	0	0.004268824	0	0.048697637	0	0.134235416	0.049494969	0.275836186	0.02062858	0	0	0	0.005670239	0	0.027854114	0	0.131908391
GSM1539703_treat	0	0.022125198	0	0.105185128	0.105367463	0	0.001889775	0	0.008504553	0	0.071346202	0.080529154	0.354440062	0.025779892	0	0	0	0.003302666	0	0.041747097	0	0.179782811
GSM1539704_con	0.010777963	0.13658928	0	0.071381849	0.050364034	0.068164616	0.001773808	0	0.018689104	0.009974586	0.121103576	0.035271076	0.220886433	0.017397914	0	0.001584911	0	0.003588948	0	0.000447791	0	0.232004112
GSM1539705_treat	0.006322049	0.024943957	0	0.186338697	0.127967753	0	0.026045472	0	0.0079359	0	0.19634668	0	0.177516295	0.028342067	0	0	0	0.004409111	0	0.008823524	0	0.205008495
GSM1539706_con	0	0.03550387	0	0.258951236	0.037389793	0	0.001323419	0	0.049696097	0	0.130419208	0.040402906	0.237134862	0.033264711	0	0	0	0.001719136	0	0.013318735	0	0.160876026
GSM1539707_con	0	0.034296157	0	0.0769483	0.169443297	0	0.047135581	0	0.052992932	0	0.111087545	0.005307119	0.255085049	0.034842901	0	0	0	0.002790259	0	0.032684762	0	0.177386098
GSM1539708_treat	0	0.03160109	0	0.06320446	0.106748506	0	0.000572466	0	0.052639954	0	0.082735844	0.057192781	0.368764122	0.016669777	0	0	0	0	0	0.03807287	0	0.18179813
GSM1539709_con	0	0.038258662	0	0.087047775	0.162291528	0	0	0	0.054498817	0	0.077309369	0.009180183	0.271230906	0.017066105	0	0	0	0.011681127	0	0.04241727	0	0.229018258
GSM1539710_con	0	0.026133151	0	0.170148806	0.174026913	0	0	0	0.061332488	0	0.139731148	0.032337927	0.219655914	0.0120864	0	0	0	0.003747323	0	0	0	0.16079993
GSM1539711_con	0	0.014250046	0	0.190360597	0.1135322	0.007935476	0.015184307	0	0	0.023669527	0.084978345	0.049667054	0.363425868	0.004494753	0	0	0	0.005351213	0	0.0027873	0	0.124363316
GSM1539712_con	0	0.006449313	0	0.104885157	0.020872727	0.130737904	0.045999827	0	0	0.047647156	0.021810772	0.033361322	0.269963312	0.010807004	0	0	0	0.001905613	0	0.007732893	0	0.297827
GSM1539713_treat	0	0.010872725	0	0.259617371	0.028314318	0.003827416	0.002074592	0	0	0	0.109659449	0.043942565	0.309002693	0.011966763	0	0	0	0	0.009008194	0	0	0.211713915
GSM1539714_con	0	0.032457102	0	0.172828058	0.158047287	0	0.000220916	0	0.047142776	0	0.162600352	0.007825022	0.166283224	0.020865916	0	0	0	0.00232327	0	0.028638041	0	0.200768037
GSM1539715_con	0	0.044062232	0	0.087155506	0.177485255	0	0	0	0.048054902	0	0.137666305	0.001547967	0.256944604	0.020542055	0	0.010438986	0	0.010345701	0	0.0029819	0	0.202774587
GSM1539716_con	0.002062145	0.038642526	0	0.133732066	0.126029952	0.090783756	0.029251298	0	0	0.058573052	0.074518373	0.002958013	0.302527488	0.021885941	0	9.17E-05	0	0.00359428	0	0	0	0.115349423
GSM1539717_treat	0.000815079	0.008133112	0	0.311952141	0	0	0.006785428	0	0.009872449	0	0.269053805	0	0.234112678	0.02275765	0	0	0	0	0	0.016691984	0	0.119825674
GSM1539718_treat	0	0.013213112	0	0.059168844	0.096715796	0.02030155	0.030331452	0	0.019033089	0	0.091116523	0.003062637	0.308671345	0.033697851	0	0	0	0.006393273	0	0.008363146	0	0.309931382
GSM1539719_treat	0	0.014117351	0	0.192293223	0.042439062	0	0.016778366	0	0.003980068	0	0.194451633	0	0.274801732	0.017448976	0	0	0	0.002676122	0	0.001972725	0	0.239040743
GSM1539720_treat	0	0.031186365	0	0.110765006	0.135176466	0	0	0	0.068861119	0	0.11444593	0.004209856	0.313177651	0.057369019	0	0	0	0.006715281	0	0.007262582	0	0.150830725
GSM1539721_treat	0	0.020883912	0	0.136285519	0.143871618	0	0.00206453	0	0.02691541	0	0.073886961	0.085629532	0.235871353	0.023409488	0	0	0	0	0	0.046425541	0	0.204756137
GSM1539722_treat	0.006151278	0.006298791	0	0.311469212	0	0	0.010078228	0	0.011260509	0	0.152159389	0	0.230900233	0.027292925	0	0	0	0.003793084	0	0.004370226	0	0.236226125
GSM1539723_treat	0	0.014321293	0	0.134238744	0.126685939	0	0.025166785	0	0.035134056	0	0.083326976	0.046685737	0.320418915	0.023756493	0	0	0	0.000525446	0.001615559	0	0	0.188124059
GSM1539724_treat	0	0.022995321	0	0.028830177	0.140430541	0.117220476	0.005413915	0	0.016936979	0	0.083686549	0.012110371	0.352111767	0.016281099	0	0	0	0.000740105	0	0.025224897	0	0.178017803
GSM1539725_treat	0	0.024288867	0	0.249747533	0.040677829	0	0.000539308	0	0.010119474	0	0.104178188	0.055216934	0.233678018	0.022481987	0	0	0	0.004312815	0	0	0	0.254759047
GSM1539726_treat	0	0.041571497	0	0.075973811	0.153248899	0	0	0	0.037616752	0	0.147996486	0.0346797	0.236057387	0.026637942	0	0	0	0.005172543	0	0.08506043	0	0.155984554
GSM1539727_treat	0	0.018494213	0	0.058489625	0.197265946	0	0.002365627	0	0.044080203	0	0.096754792	0.035513335	0.31554223	0.026303652	0	0	0	0.005511412	0	0.001669441	0	0.198009523
GSM1539728_treat	0	0.005451187	0	0.154564203	0.141867547	0.027134479	0.046685806	0	0	0.041936905	0.071132137	0	0.26232041	0.010511127	0	0	0	0.004525342	0	0.020433599	0	0.213437259
GSM1539729_treat	0.005193862	0.068470844	0	0.218798602	0.207951941	0	0	0	0.014261652	0	0.073964551	0.089235086	0.227909693	0.012973328	0	0	0	0.001061151	0	0	0	0.08017929
GSM1539730_treat	0	0.016926585	0	0.142357867	0.15728911	0	0.013091366	0	0.007554679	0.024385177	0.026591678	0.044154582	0.291818848	0.027010522	0	0	0	0.00242818	0	0.023254903	0	0.223136502
GSM1539731_con	0	0.033129102	0	0.204480022	0.079050727	0	0.000326576	0	0.010580758	0	0.139640665	0	0.39681307	0.01578441	0	0	0	0	0	0.010017537	0	0.110177134
GSM1539732_treat	0	0.020291215	0	0.167245975	0.134017312	0	0.052431489	0	0	0	0.136915701	0	0.224098485	0.06123211	0	0	0	0.00862253	0	0.018994064	0	0.176151119
GSM1539733_treat	0	0.049855998	0	0.229020433	0.061204282	0	0	0	0.039360422	0	0.075558384	0.008080408	0.257517781	0.052027249	0	0	0	0	0	0.005709218	0	0.221665826
GSM1539734_treat	0.000572385	0.022514871	0	0.050579564	0.14781838	0	0.003842762	0	0.049352366	0	0.123060023	0	0.345675942	0.03761064	0	0	0	0.010093976	0	0.016614225	0	0.192264866
GSM1539735_treat	0	0.028044031	0	0.101622945	0.138087636	0	0.000752019	0	0.0147244	0	0.190528068	0.047900283	0.25818828	0.027992433	0	0	0	0.000839641	0	0.041341246	0	0.149979017
GSM1539736_treat	0	0.008852708	0	0.272146517	0.073789625	0	0.025470752	0	0	0.093847129	0	0.043312815	0.273002455	0.027118671	0	0	0	0.002021759	0	0.027141049	0	0.15329652
GSM1539737_treat	0	0.076944349	0	0.148806234	0.189284271	0	0	0	0.084822841	0	0.109783539	0.008398528	0.208056173	0.032720239	0	0	0	0.019112945	0	0.016441511	0	0.105629369
GSM1539738_con	0	0.042506172	0	0.144631957	0.14629523	0.01127052	0.001245564	0	0.034764281	0	0.067785289	0.053068779	0.282629037	0.022489582	0	0	0	0.001050663	0	0.02792456	0	0.164338366
GSM1539739_treat	0	0.014910365	0	0.085813208	0.035339734	0	0.018635864	0	0.027023494	0	0.191617492	0	0.295891438	0.024991514	0	0	0	0.00033954	0	0	0	0.305437351
GSM1539740_con	0	0	0	0.081774626	0.091139612	0.090439039	0.003243974	0	0	0.000510887	0.134736256	0	0.345138501	0.025599726	0	0	0	0.006675154	0	0.00609135	0	0.214650874
GSM1539741_treat	0	0.013377208	0	0.063195561	0.172862207	0	0.000630884	0	0.011132445	0	0.111630744	0.04322042	0.284509323	0.038220787	0	0	0	0.006649215	0	0.067276713	0	0.187294491
GSM1539742_treat	0	0.027777958	0	0.179735281	0.166326351	0.005666822	0	0	0.03643418	0	0.128214431	0	0.23027693	0.010433276	0	0	0	0.000899797	0	0.008172883	0	0.206062091
GSM1539743_treat	0	0.013524439	0	0.176884117	0.137413955	0	0	0	0	0.00352755	0.142260105	0.086371036	0.229777867	0.023787818	0	0	0	0.001261101	0.002826129	0	0	0.182365885
GSM1539744_treat	0	0.029855708	0	0.057521204	0.146275071	0	0.029254111	0	0.040958668	0	0.159504724	0.025841999	0.202694397	0.026321779	0	0	0	0.0039304	0	0.04227439	0	0.235567548
GSM1539745_con	0	0.032253535	0	0.09380485	0.040670388	0.058985406	0.014301454	0	0.017893692	0	0.091539034	0.024702099	0.356963537	0.050944134	0	0	0	0	0	0.028719684	0	0.189222186
GSM1539746_treat	0	0.020694889	0	0.221951466	0.103675137	0	0.008065892	0	0.024524591	0	0.136350989	0.078874877	0.257931253	0.012568794	0	0	0	0.001046984	0	0.009822791	0	0.124492337
GSM1539747_treat	0	0.031027347	0	0.111191294	0.172780921	0.000165405	0.008538933	0	0.03282723	0	0.091353828	0.057092806	0.274346787	0.037185056	0	0	0	0.002093056	0	0.022382066	0	0.15901527
GSM1539748_treat	0	0.028265701	0	0.085660164	0.099931405	0	0	0	0.025664195	0	0.084625388	0.010043785	0.308819641	0.057233222	0	0	0	0.008775006	0	0	0	0.290981494
GSM1539749_treat	0	0.017708905	0	0.172164816	0.063546731	0	0.016557941	0	0	0	0.225030731	0	0.201184609	0.009158387	0	0	0	0	0	0	0	0.29464788
GSM1539750_treat	0	0.046349511	0	0.180087124	0.212869818	0	0.044767472	0	0.008801332	0.063477212	0.032783426	0.032774579	0.182645209	0.007325026	0	0	0	0.005882132	0	0	0	0.182237159
GSM1539751_treat	0.004496797	0.036389179	0	0.07090823	0.172794118	0	0.049184469	0	0.032798309	0	0.145087321	0	0.260041713	0.03746101	0	0	0	0.007869588	0.00639954	0	0	0.176569725
GSM1539752_treat	0	0.022203204	0	0.093400937	0.174524153	0	0.027182919	0	4.09E-05	0.030928945	0.103818086	0	0.305135923	0.012384169	0	0	0	0.003037424	0	0.005284398	0	0.222058962
GSM1539753_treat	0.000846154	0.041701785	0	0.162782629	0.093865673	0	0	0	0.036680327	0	0.082046843	0.012055172	0.248513117	0.025620523	0	0	0	0.000769564	0	0.019026985	0	0.276091228
GSM1539754_con	0	0.034526245	0	0.289888756	0.074885114	0	0	0	0.032153742	0	0.100584179	0.014923718	0.22364738	0.022471142	0	0	0	0.001588153	0	0.005793892	0	0.199537679
GSM1539755_treat	0	0.028002263	0	0.079320496	0.164235448	0	0.000353271	0	0.020485894	0	0.158404777	0.045214922	0.201981334	0.017681553	0	0	0	0.002915007	0	0.038726798	0	0.242678237
GSM1539756_treat	0.008848066	0.010692964	0	0.079399357	0.104217663	0	0.020474425	0	0.026502783	0	0.216358048	0.024603902	0.251336372	0.031468575	0	0	0	0.007991241	0	0.008762685	0	0.209343919
GSM1539757_con	0	0.013361158	0	0.20028975	0.070683804	0.011569253	0.045685657	0	0	0	0.12821865	0	0.311912821	0.020940126	0	0	0	0.003580179	0	0.022661106	0	0.171097494
GSM1539758_con	0.002842601	0.049681923	0	0.051702185	0.142151973	0.015194367	0.034718934	0	0.030419598	0	0.088969674	0.093601048	0.18038889	0.00953684	0	0	0	0.001598388	0.005202188	0	0	0.293991389
GSM1539759_con	0	0.006214892	0	0.124419558	0.114160861	0	0.002898113	0	0.029704559	0	0.077714417	0	0.328845043	0.037840942	0	0	0	0.005955817	0	0	0	0.272245799
GSM1539760_treat	0	0.02215669	0	0.251970822	0.088760271	0	0.004524782	0	0.021826516	0	0.134027531	0.004312217	0.199534495	0.059308892	0	0	0	0.001361536	0	0.052769875	0	0.159446372
GSM1539761_treat	0	0.024693381	0	0.189954253	0.103996082	0	0.008285434	0	0.037487195	0	0.16273528	0	0.283364994	0.015917991	0	0	0	0.000818355	0	0	0	0.172747035
GSM1539762_con	0	0.015717226	0	0.128905817	0.061626099	0.016358565	0	0	0.042538344	0	0.217940299	0	0.319932431	0.013865265	0	0	0	0	0	0.01124949	0	0.171866466
GSM1539763_treat	0	0.068498766	0	0.093125598	0.216942348	0	0.012360465	0	0.042525346	0	0.130838782	0.008362581	0.24483275	0.055802641	0	0	0	0.010009881	0	0.0195243	0	0.097176542
GSM1539764_con	0	0	0	0.183376241	0.057697748	0	0.070470893	0	0	0	0.247361621	0.038731331	0.2334866	0.011506944	0	0.001457501	0	0	0	0.002363744	0	0.153547379
GSM1539765_treat	0	0.025835332	0	0.105694016	0.154195731	0	0.012088081	0	0.049772225	0	0.165158511	0.023957049	0.23012889	0.049977255	0	0	0	0.003430299	0	0.015688751	0	0.164073859
GSM1539766_treat	0	0.024721178	0	0.231889425	0.173638635	0.014005751	0.012840112	0	0.062716381	0	0.069739347	0.046722124	0.185955465	0.010563304	0	0	0	0.002525029	0	0	0	0.164683251
GSM1539767_treat	0	0.031130959	0	0.197258594	0.137328386	0	0	0	0.060503365	0	0.065046864	0.033729219	0.142054012	0.011251616	0	0	0	0.004929826	0	0.037320004	0	0.279447156
